Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2026-04-23,Seated Machine Curl,Biceps,90.0,lbs,12,,,,""
2026-04-23,Seated Machine Curl,Biceps,100.0,lbs,8,,,,""
2026-04-24,Flat Barbell Bench Press,Chest,95.0,lbs,8,,,,""
2026-04-24,Flat Barbell Bench Press,Chest,135.0,lbs,8,,,,""
2026-04-24,Flat Barbell Bench Press,Chest,155.0,lbs,7,,,,""
2026-04-24,Flat Barbell Bench Press,Chest,175.0,lbs,5,,,,""
2026-04-24,Flat Barbell Bench Press,Chest,175.0,lbs,4,,,,""
2026-04-24,Flat Barbell Bench Press,Chest,175.0,lbs,3,,,,""
2026-04-24,Flat Barbell Bench Press,Chest,175.0,lbs,3,,,,""
2026-04-24,Incline Hammer Strength Chest Press,Chest,90.0,lbs,10,,,,""
2026-04-24,Incline Hammer Strength Chest Press,Chest,90.0,lbs,10,,,,""
2026-04-24,Incline Hammer Strength Chest Press,Chest,100.0,lbs,8,,,,""
2026-04-24,Incline Hammer Strength Chest Press,Chest,100.0,lbs,6,,,,""
2026-04-24,V-Bar Push Down,Triceps,44.0,lbs,15,,,,""
2026-04-24,V-Bar Push Down,Triceps,50.0,lbs,12,,,,""
2026-04-24,V-Bar Push Down,Triceps,55.0,lbs,10,,,,""
2026-04-24,Dumbbell Curl,Biceps,30.0,lbs,10,,,,""
2026-04-24,Dumbbell Curl,Biceps,30.0,lbs,9,,,,""
2026-04-24,Dumbbell Hammer Curl,Biceps,30.0,lbs,7,,,,"Amrap"
2026-04-24,Lateral Dumbbell Raise,Shoulders,15.0,lbs,12,,,,""
